----  generated with ising_frac_buffered.py, with N=20
0.35;0.4675
0.35;0.51
0.35;0.3925
----  generated with ising_frac_buffered.py, with N=7
0.35;0.7346938775510204
0.35;0.46938775510204084
0.35;0.40816326530612246
0.35;0.3469387755102041
0.35;0.653061224489796
0.35;0.5510204081632653
0.35;0.20408163265306123
0.35;0.5918367346938775
0.35;0.8571428571428572
0.35;0.40816326530612246
0.35;0.7346938775510204
0.35;0.6122448979591837
0.35;0.18367346938775508
0.35;0.4897959183673469
0.35;0.3877551020408163
0.35;0.6938775510204082
0.351;0.7142857142857143
0.351;0.7755102040816326
0.351;0.653061224489796
0.351;0.6938775510204082
0.351;0.46938775510204084
0.351;0.5306122448979592
0.351;0.40816326530612246
0.351;0.40816326530612246
0.351;0.6938775510204082
0.351;0.20408163265306123
0.351;0.5510204081632653
0.351;0.36734693877551017
0.351;0.5918367346938775
0.351;0.40816326530612246
0.351;0.5714285714285714
0.351;0.7959183673469388
0.352;0.4285714285714286
0.352;0.36734693877551017
0.352;0.36734693877551017
0.352;0.24489795918367346
0.352;0.5714285714285714
0.352;0.5510204081632653
0.352;0.8571428571428572
0.352;0.5714285714285714
0.352;0.5306122448979592
0.352;0.7142857142857143
0.352;0.653061224489796
0.352;0.24489795918367346
0.352;0.7142857142857143
0.352;0.653061224489796
0.352;0.7755102040816326
0.352;0.3877551020408163
0.353;0.26530612244897955
0.353;0.8163265306122449
0.353;0.6326530612244898
0.353;0.46938775510204084
0.353;0.8571428571428572
0.353;0.8367346938775511
0.353;0.46938775510204084
0.353;0.7755102040816326
0.353;0.4897959183673469
0.353;0.12244897959183676
0.353;0.6122448979591837
0.353;0.5306122448979592
0.353;0.24489795918367346
0.353;0.6938775510204082
0.353;0.7142857142857143
0.353;0.2857142857142857
0.354;0.4897959183673469
0.354;0.5102040816326531
0.354;0.30612244897959184
0.354;0.653061224489796
0.354;0.36734693877551017
0.354;0.4285714285714286
0.354;0.26530612244897955
0.354;0.6938775510204082
0.354;0.7755102040816326
0.354;0.5510204081632653
0.354;0.653061224489796
0.354;0.673469387755102
0.354;0.30612244897959184
0.354;0.8163265306122449
0.354;0.5510204081632653
0.354;0.5510204081632653
0.355;0.6938775510204082
0.355;0.653061224489796
0.355;0.4897959183673469
0.355;0.5714285714285714
0.355;0.18367346938775508
0.355;0.26530612244897955
0.355;0.5102040816326531
0.355;0.26530612244897955
0.355;0.40816326530612246
0.355;0.6326530612244898
0.355;0.6122448979591837
0.355;0.6326530612244898
----  generated with ising_frac_buffered.py, with N=4
0.35;1.0
0.35;0.375
0.35;0.0625
0.35;0.75
0.35;0.875
0.35;0.8125
0.35;0.4375
0.35;1.0
0.35;0.5
0.35;0.0
0.35;0.1875
0.35;0.125
0.35;0.75
0.35;0.875
0.35;0.625
0.35;0.625
0.351;0.3125
0.351;0.375
0.351;0.375
0.351;0.0625
0.351;0.5625
0.351;0.25
0.351;0.1875
0.351;0.1875
0.351;0.1875
0.351;0.8125
0.351;0.125
0.351;0.3125
0.351;0.5625
0.351;0.4375
0.351;0.3125
0.351;0.3125
0.352;0.4375
0.352;0.875
0.352;0.25
0.352;0.375
0.352;0.125
0.352;0.5
0.352;0.3125
0.352;0.5625
0.352;0.4375
0.352;0.0625
0.352;0.75
0.352;0.0
0.352;0.625
0.352;0.625
0.352;0.75
0.352;0.4375
0.353;0.125
0.353;0.625
0.353;0.4375
0.353;0.875
0.353;0.3125
0.353;0.3125
0.353;0.1875
0.353;0.1875
0.353;0.8125
0.353;0.3125
0.353;0.3125
0.353;0.8125
0.353;0.75
0.353;0.5625
0.353;0.1875
0.353;0.4375
0.354;0.25
0.354;0.3125
0.354;0.5625
0.354;0.25
0.354;1.0
0.354;0.3125
0.354;0.875
0.354;0.4375
0.354;0.625
0.354;0.5
0.354;0.6875
0.354;0.5
0.354;0.375
0.354;0.5625
0.354;0.375
0.354;0.0625
0.355;0.375
0.355;0.5
0.355;0.8125
0.355;0.375
0.355;0.0
0.355;0.5
0.355;0.4375
0.355;0.25
0.355;0.25
0.355;0.4375
0.355;0.6875
0.355;0.4375
0.355;0.375
0.355;0.25
0.355;0.1875
0.355;0.6875
0.356;0.5625
0.356;0.125
0.356;0.875
0.356;0.375
0.356;0.5
0.356;1.0
0.356;0.6875
0.356;0.875
0.356;0.8125
0.356;0.5625
0.356;0.625
0.356;0.75
0.356;0.8125
0.356;0.75
0.356;0.8125
0.356;0.625
0.357;0.6875
0.357;0.125
0.357;0.9375
0.357;0.75
0.357;0.3125
0.357;0.75
0.357;0.375
0.357;0.5
0.357;0.125
0.357;0.75
0.357;0.5
0.357;0.1875
0.357;0.6875
0.357;0.375
0.357;0.5625
0.357;0.75
0.358;0.625
0.358;0.5
0.358;0.6875
0.358;0.4375
0.358;0.25
0.358;0.3125
0.358;0.625
0.358;0.5625
0.358;0.4375
0.358;0.5625
0.358;0.8125
0.358;0.6875
0.358;0.3125
0.358;0.0625
0.358;0.3125
0.358;0.375
0.359;0.6875
0.359;0.875
0.359;0.75
0.359;0.875
0.359;0.875
0.359;0.625
0.359;0.6875
0.359;0.25
0.359;0.625
0.359;0.75
0.359;0.375
0.359;0.6875
0.359;1.0
0.359;0.5625
0.359;0.6875
----  generated with ising_frac_buffered.py, with N=3
0.35;0.2222222222222222
0.35;0.2222222222222222
0.35;0.5555555555555556
0.35;0.33333333333333337
0.35;0.7777777777777778
0.35;0.33333333333333337
0.35;0.33333333333333337
0.35;0.7777777777777778
0.35;0.33333333333333337
0.35;0.7777777777777778
0.35;0.2222222222222222
0.35;0.7777777777777778
0.35;1.0
0.35;0.7777777777777778
0.35;0.5555555555555556
0.35;0.33333333333333337
0.351;0.7777777777777778
0.351;0.4444444444444444
0.351;0.1111111111111111
0.351;0.4444444444444444
0.351;0.5555555555555556
0.351;0.4444444444444444
0.351;0.0
0.351;0.5555555555555556
0.351;0.5555555555555556
0.351;0.8888888888888888
0.351;1.0
0.351;0.0
0.351;0.7777777777777778
0.351;0.8888888888888888
0.351;0.0
0.351;0.1111111111111111
0.352;0.6666666666666666
0.352;0.0
0.352;0.7777777777777778
0.352;0.2222222222222222
0.352;0.5555555555555556
0.352;0.6666666666666666
0.352;0.2222222222222222
0.352;0.4444444444444444
0.352;0.5555555555555556
0.352;0.2222222222222222
0.352;0.33333333333333337
0.352;0.5555555555555556
0.352;0.8888888888888888
0.352;0.7777777777777778
0.352;0.4444444444444444
0.352;1.0
0.353;0.33333333333333337
0.353;0.5555555555555556
0.353;0.33333333333333337
0.353;1.0
0.353;0.0
0.353;0.0
0.353;0.33333333333333337
0.353;0.7777777777777778
0.353;0.0
0.353;0.2222222222222222
0.353;0.1111111111111111
0.353;0.33333333333333337
0.353;0.6666666666666666
0.353;0.4444444444444444
0.353;1.0
0.353;1.0
0.354;0.0
0.354;0.2222222222222222
0.354;0.5555555555555556
0.354;0.33333333333333337
0.354;0.33333333333333337
0.354;0.2222222222222222
0.354;0.2222222222222222
0.354;0.7777777777777778
0.354;0.33333333333333337
0.354;0.0
0.354;0.33333333333333337
0.354;0.6666666666666666
0.354;0.0
0.354;0.5555555555555556
0.354;0.33333333333333337
0.354;0.4444444444444444
0.355;0.7777777777777778
0.355;0.2222222222222222
0.355;0.2222222222222222
0.355;0.4444444444444444
0.355;0.33333333333333337
0.355;0.6666666666666666
0.355;0.33333333333333337
0.355;0.8888888888888888
0.355;0.7777777777777778
0.355;0.7777777777777778
0.355;1.0
0.355;0.8888888888888888
0.355;0.7777777777777778
0.355;0.2222222222222222
0.355;0.0
0.355;0.5555555555555556
0.356;0.5555555555555556
0.356;0.33333333333333337
0.356;0.6666666666666666
0.356;0.2222222222222222
0.356;1.0
0.356;0.4444444444444444
0.356;0.6666666666666666
0.356;0.4444444444444444
0.356;0.33333333333333337
0.356;1.0
0.356;0.5555555555555556
0.356;0.1111111111111111
0.356;0.6666666666666666
0.356;0.2222222222222222
0.356;0.2222222222222222
0.356;0.4444444444444444
0.357;0.2222222222222222
0.357;0.7777777777777778
0.357;0.1111111111111111
0.357;0.4444444444444444
0.357;0.6666666666666666
0.357;0.7777777777777778
0.357;0.4444444444444444
0.357;0.7777777777777778
0.357;0.2222222222222222
0.357;0.33333333333333337
0.357;0.2222222222222222
0.357;0.1111111111111111
0.357;0.2222222222222222
